Active,City,CityCode,Confirmed,Country,CountryCode,Date,Deaths,ID,Lat,Lon,Province,Recovered
5687,"","",52205,Singapore,SG,2020-07-31T00:00:00Z,27,b1745f3e-f988-47b3-b310-f3c4a9a413a3,1.35,103.82,"",46491
5745,"","",52512,Singapore,SG,2020-08-01T00:00:00Z,27,a94b783c-fba1-47d1-aeb9-50527a5db64b,1.35,103.82,"",46740
5872,"","",52825,Singapore,SG,2020-08-02T00:00:00Z,27,109de09d-a8a3-43c8-b12f-4579bfdecd90,1.35,103.82,"",46926
5845,"","",53051,Singapore,SG,2020-08-03T00:00:00Z,27,0337dabf-c74a-4eb6-9894-e6953b580145,1.35,103.82,"",47179
5865,"","",53346,Singapore,SG,2020-08-04T00:00:00Z,27,55cb9139-145d-4abb-9322-b748cc974879,1.35,103.82,"",47454
6459,"","",54254,Singapore,SG,2020-08-05T00:00:00Z,27,32df703a-0a99-42ea-b1ab-1ca53aa61c66,1.35,103.82,"",47768
6497,"","",54555,Singapore,SG,2020-08-06T00:00:00Z,27,c69f59fb-6dcd-4a60-b430-73140a30cd5b,1.35,103.82,"",48031
6458,"","",54797,Singapore,SG,2020-08-07T00:00:00Z,27,aea110fe-6062-4edd-8aad-fddc309c43db,1.35,103.82,"",48312
6319,"","",54929,Singapore,SG,2020-08-08T00:00:00Z,27,e958bef8-60af-488b-8e7f-2f59dc5382f9,1.35,103.82,"",48583
6162,"","",55104,Singapore,SG,2020-08-09T00:00:00Z,27,b447a550-c8cf-412b-a3d8-9b232bd5f7a4,1.35,103.82,"",48915
5656,"","",55292,Singapore,SG,2020-08-10T00:00:00Z,27,bcce3b67-d75c-460a-bc45-847a34e96ddc,1.35,103.82,"",49609
5198,"","",55353,Singapore,SG,2020-08-11T00:00:00Z,27,c85c073a-a975-4bda-99f2-48143e047b21,1.35,103.82,"",50128
4848,"","",55395,Singapore,SG,2020-08-12T00:00:00Z,27,66f85332-c855-4ac7-b915-bc15c36868db,1.35,103.82,"",50520
4734,"","",55497,Singapore,SG,2020-08-13T00:00:00Z,27,489de2c3-d5c7-44ae-8249-51dedd2aa492,1.35,103.82,"",50736
4504,"","",55580,Singapore,SG,2020-08-14T00:00:00Z,27,bd49393e-5020-490c-a36a-8a02117ad19c,1.35,103.82,"",51049
4113,"","",55661,Singapore,SG,2020-08-15T00:00:00Z,27,712b9ead-54ee-4cac-9b42-517bd2334aa4,1.35,103.82,"",51521
3767,"","",55747,Singapore,SG,2020-08-16T00:00:00Z,27,d05e6c06-dd53-4d5d-ac7f-35588c9f1e63,1.35,103.82,"",51953
3461,"","",55838,Singapore,SG,2020-08-17T00:00:00Z,27,62cf141b-6179-496e-a2b2-15797c7f8a01,1.35,103.82,"",52350
3378,"","",55938,Singapore,SG,2020-08-18T00:00:00Z,27,55e5182d-1448-433d-984b-ea3b1702f90c,1.35,103.82,"",52533
3194,"","",56031,Singapore,SG,2020-08-19T00:00:00Z,27,545c9fd7-8a29-4cce-a807-1ce15486d416,1.35,103.82,"",52810
2953,"","",56099,Singapore,SG,2020-08-20T00:00:00Z,27,263f8836-dfcf-463f-812e-cd8ef9787e44,1.35,103.82,"",53119
2538,"","",56216,Singapore,SG,2020-08-21T00:00:00Z,27,de2f6433-b06d-479e-a260-8c9c7e2f3910,1.35,103.82,"",53651
2319,"","",56266,Singapore,SG,2020-08-22T00:00:00Z,27,f56e2cc9-9c81-4129-aed1-e0f7e66511f8,1.35,103.82,"",53920
2162,"","",56353,Singapore,SG,2020-08-23T00:00:00Z,27,9009ef8f-de5d-464c-8863-2885817d95ea,1.35,103.82,"",54164
1790,"","",56404,Singapore,SG,2020-08-24T00:00:00Z,27,41ac4fc0-01fe-4034-90f3-e973ad53cd6f,1.35,103.82,"",54587
1592,"","",56435,Singapore,SG,2020-08-25T00:00:00Z,27,cf1613c0-ba6a-4ffa-a691-6e5f372d4ada,1.35,103.82,"",54816
1497,"","",56495,Singapore,SG,2020-08-26T00:00:00Z,27,e3040dfd-befe-4851-8f13-938802218443,1.35,103.82,"",54971
1406,"","",56572,Singapore,SG,2020-08-27T00:00:00Z,27,5d5ee822-7856-4c86-80fb-f75fa9cb5d05,1.35,103.82,"",55139
1302,"","",56666,Singapore,SG,2020-08-28T00:00:00Z,27,ea13dbd7-dc67-420b-9601-0275dca2c8f7,1.35,103.82,"",55337
1243,"","",56717,Singapore,SG,2020-08-29T00:00:00Z,27,a7732317-a3e5-4b96-aea2-0f6670630ba7,1.35,103.82,"",55447
1158,"","",56771,Singapore,SG,2020-08-30T00:00:00Z,27,8c453f02-8c8b-47f2-a876-f7871db48ab0,1.35,103.82,"",55586
1127,"","",56812,Singapore,SG,2020-08-31T00:00:00Z,27,2f49183a-fe86-403d-8f8e-12a4441e69d3,1.35,103.82,"",55658
1076,"","",56852,Singapore,SG,2020-09-01T00:00:00Z,27,40da9ec7-285e-4595-9685-e304ff7b97e7,1.35,103.82,"",55749
942,"","",56860,Singapore,SG,2020-09-02T00:00:00Z,27,4b8c540c-ce70-488a-aa2c-22ff9906fc91,1.35,103.82,"",55891
853,"","",56908,Singapore,SG,2020-09-03T00:00:00Z,27,3214a676-2368-4316-825a-196335d56583,1.35,103.82,"",56028
747,"","",56948,Singapore,SG,2020-09-04T00:00:00Z,27,b10d2c46-2544-4bef-9c14-fd3fd743feec,1.35,103.82,"",56174
688,"","",56982,Singapore,SG,2020-09-05T00:00:00Z,27,f0658051-eca0-4e99-886d-681d8e099358,1.35,103.82,"",56267
662,"","",57022,Singapore,SG,2020-09-06T00:00:00Z,27,cced934a-373f-4a86-af44-98251975dcaa,1.35,103.82,"",56333
609,"","",57044,Singapore,SG,2020-09-07T00:00:00Z,27,e194ecf2-11a9-4117-9087-95e1430ec8a7,1.35,103.82,"",56408
603,"","",57091,Singapore,SG,2020-09-08T00:00:00Z,27,c2ce2d3c-245c-4faa-802b-645202457954,1.35,103.82,"",56461
647,"","",57166,Singapore,SG,2020-09-09T00:00:00Z,27,8df83c70-486b-40f2-96ef-a3ab197748d0,1.35,103.82,"",56492
644,"","",57229,Singapore,SG,2020-09-10T00:00:00Z,27,dce03ae0-b5de-49bf-9701-c530c21bf224,1.35,103.82,"",56558
681,"","",57315,Singapore,SG,2020-09-11T00:00:00Z,27,cbf5fa88-7e27-476e-9e22-d54818dfde87,1.35,103.82,"",56607
631,"","",57357,Singapore,SG,2020-09-12T00:00:00Z,27,af37dd8c-aedc-4c11-999e-689d5e2cd483,1.35,103.82,"",56699
615,"","",57406,Singapore,SG,2020-09-13T00:00:00Z,27,4af1ae42-db22-4872-98c1-f1cfb16ae08e,1.35,103.82,"",56764
625,"","",57454,Singapore,SG,2020-09-14T00:00:00Z,27,ab0e86db-bf29-4827-abd6-250180981c07,1.35,103.82,"",56802
577,"","",57488,Singapore,SG,2020-09-15T00:00:00Z,27,3400d24f-ba12-4ab8-b75a-56fcb030e554,1.35,103.82,"",56884
532,"","",57514,Singapore,SG,2020-09-16T00:00:00Z,27,9872d203-a52a-4cf1-b0e6-c82c6b9895f4,1.35,103.82,"",56955
466,"","",57532,Singapore,SG,2020-09-17T00:00:00Z,27,1e9a23d5-b953-4113-a8f1-587a4e064b12,1.35,103.82,"",57039
445,"","",57543,Singapore,SG,2020-09-18T00:00:00Z,27,99c95d86-60e2-4971-ad2d-2e32e14ec081,1.35,103.82,"",57071
389,"","",57558,Singapore,SG,2020-09-19T00:00:00Z,27,da6a2e33-e39f-4ae7-b49d-f1c4c01d21ef,1.35,103.82,"",57142
368,"","",57576,Singapore,SG,2020-09-20T00:00:00Z,27,cf4177ee-f5e1-4ebd-8b8a-b42cf1c12bb1,1.35,103.82,"",57181
338,"","",57606,Singapore,SG,2020-09-21T00:00:00Z,27,2dd5c5f9-84de-4c33-8ec3-01070b865dd4,1.35,103.82,"",57241
338,"","",57627,Singapore,SG,2020-09-22T00:00:00Z,27,eded7631-7683-4024-8b61-443dfb080850,1.35,103.82,"",57262
321,"","",57639,Singapore,SG,2020-09-23T00:00:00Z,27,57ef6fa8-5c99-4557-813c-683f19a97705,1.35,103.82,"",57291
294,"","",57654,Singapore,SG,2020-09-24T00:00:00Z,27,362b680c-4675-482f-9a49-fa614965c5f0,1.35,103.82,"",57333
297,"","",57665,Singapore,SG,2020-09-25T00:00:00Z,27,9072ea7a-7c5e-4c7d-9c25-b33b6499799c,1.35,103.82,"",57341
299,"","",57685,Singapore,SG,2020-09-26T00:00:00Z,27,2d3f6b21-c427-480b-84eb-c39f45f26e6d,1.35,103.82,"",57359
306,"","",57700,Singapore,SG,2020-09-27T00:00:00Z,27,488c12aa-6334-4f64-ad99-cb17b9b96a39,1.35,103.82,"",57367
295,"","",57715,Singapore,SG,2020-09-28T00:00:00Z,27,f64bd585-643a-49be-adf3-a7680ac94093,1.35,103.82,"",57393
249,"","",57742,Singapore,SG,2020-09-29T00:00:00Z,27,acb47c1e-4aa5-4fd6-bc31-37c2a433f96d,1.35,103.82,"",57466
250,"","",57765,Singapore,SG,2020-09-30T00:00:00Z,27,ae85a958-b5a0-41df-8b19-125e98a94f7c,1.35,103.82,"",57488
245,"","",57784,Singapore,SG,2020-10-01T00:00:00Z,27,a640e6d8-a833-4639-aa37-3e6451fa7221,1.35,103.82,"",57512
233,"","",57794,Singapore,SG,2020-10-02T00:00:00Z,27,de50ff99-cb75-4bfe-82a3-fe64616ade8e,1.35,103.82,"",57534
211,"","",57800,Singapore,SG,2020-10-03T00:00:00Z,27,42205b23-3bbc-47de-833f-71ed33781018,1.35,103.82,"",57562
210,"","",57812,Singapore,SG,2020-10-04T00:00:00Z,27,bf129ca3-362e-4843-a77d-2bcd8a54d965,1.35,103.82,"",57575
195,"","",57819,Singapore,SG,2020-10-05T00:00:00Z,27,f5945cdc-47ee-4370-83e5-c446aa48c82e,1.35,103.82,"",57597
191,"","",57830,Singapore,SG,2020-10-06T00:00:00Z,27,34780a32-6fc7-4b27-990e-cb41cb2a1457,1.35,103.82,"",57612
189,"","",57840,Singapore,SG,2020-10-07T00:00:00Z,27,edc59e05-4978-49a2-9ac8-cf0a5812d3c4,1.35,103.82,"",57624
154,"","",57849,Singapore,SG,2020-10-08T00:00:00Z,27,2b0660af-2cdf-43e3-a2e2-eee2d5a40ee8,1.35,103.82,"",57668
157,"","",57859,Singapore,SG,2020-10-09T00:00:00Z,27,5cc19d84-d75d-46ed-980a-0c231f041b27,1.35,103.82,"",57675
141,"","",57866,Singapore,SG,2020-10-10T00:00:00Z,27,b2040467-a863-4317-bdc7-b8e177ab2aa1,1.35,103.82,"",57698
144,"","",57876,Singapore,SG,2020-10-11T00:00:00Z,27,d21f9729-bfdd-45df-8601-9136f9432198,1.35,103.82,"",57705
124,"","",57880,Singapore,SG,2020-10-12T00:00:00Z,28,3910c039-3347-474f-928e-d1be1567b2c5,1.35,103.82,"",57728
116,"","",57884,Singapore,SG,2020-10-13T00:00:00Z,28,d906e310-61ee-4e0a-9f6a-daabd7f197e1,1.35,103.82,"",57740
109,"","",57889,Singapore,SG,2020-10-14T00:00:00Z,28,04f2ee83-4860-4f22-b886-34d2ad6a0552,1.35,103.82,"",57752
100,"","",57892,Singapore,SG,2020-10-15T00:00:00Z,28,74e926dc-db78-4d64-9d73-260db91a8e70,1.35,103.82,"",57764
89,"","",57901,Singapore,SG,2020-10-16T00:00:00Z,28,ebeaab71-3b47-4ee6-8f15-041a5c5b1f30,1.35,103.82,"",57784
78,"","",57904,Singapore,SG,2020-10-17T00:00:00Z,28,ca2cd1a8-63ab-45af-a925-7ab911c3f693,1.35,103.82,"",57798
76,"","",57911,Singapore,SG,2020-10-18T00:00:00Z,28,9c367937-0a81-403a-b5b9-b00c95758992,1.35,103.82,"",57807
68,"","",57915,Singapore,SG,2020-10-19T00:00:00Z,28,9a42f838-09fb-4dee-b922-98c0fbfa8b2a,1.35,103.82,"",57819
74,"","",57921,Singapore,SG,2020-10-20T00:00:00Z,28,931dfe2f-32f3-4441-8821-52d344f9d29f,1.35,103.82,"",57819
84,"","",57933,Singapore,SG,2020-10-21T00:00:00Z,28,3a252b5c-3fc8-49e5-9fd5-4ec3a2a02545,1.35,103.82,"",57821
84,"","",57941,Singapore,SG,2020-10-22T00:00:00Z,28,e4eb3e6d-dfae-453d-9d45-af32e24239cc,1.35,103.82,"",57829
91,"","",57951,Singapore,SG,2020-10-23T00:00:00Z,28,619f01d3-886f-4866-9566-82c56ecf4d07,1.35,103.82,"",57832
93,"","",57965,Singapore,SG,2020-10-24T00:00:00Z,28,e2e0cc4e-290e-4500-9545-a39cffb4a1e0,1.35,103.82,"",57844
84,"","",57970,Singapore,SG,2020-10-25T00:00:00Z,28,3b509f16-df5b-49d1-b3a5-989d0c787b63,1.35,103.82,"",57858
66,"","",57973,Singapore,SG,2020-10-26T00:00:00Z,28,e7c57b65-b1d8-46c9-94d5-77561e3b95eb,1.35,103.82,"",57879
69,"","",57980,Singapore,SG,2020-10-27T00:00:00Z,28,d65f02bb-e25d-43f4-8f3e-2c11b36517cf,1.35,103.82,"",57883
69,"","",57987,Singapore,SG,2020-10-28T00:00:00Z,28,9ec1bb84-a872-4836-a9ef-7d96ffa25c72,1.35,103.82,"",57890
67,"","",57994,Singapore,SG,2020-10-29T00:00:00Z,28,ca20bb04-4335-4777-80a3-4208fcbf3ba8,1.35,103.82,"",57899
66,"","",58003,Singapore,SG,2020-10-30T00:00:00Z,28,0077b6ee-85d1-41e1-a985-3b8bcace2085,1.35,103.82,"",57909
74,"","",58015,Singapore,SG,2020-10-31T00:00:00Z,28,9517879d-d50c-488c-ad1b-69d545bdc735,1.35,103.82,"",57913
67,"","",58019,Singapore,SG,2020-11-01T00:00:00Z,28,a09f4a64-b184-4b05-8fa3-213d021a07d7,1.35,103.82,"",57924
68,"","",58020,Singapore,SG,2020-11-02T00:00:00Z,28,d72917f2-d75d-4911-b9f0-60a66f84f547,1.35,103.82,"",57924
64,"","",58029,Singapore,SG,2020-11-03T00:00:00Z,28,02d9b7bd-ef2c-4aa3-a349-5c8a79d9d597,1.35,103.82,"",57937
70,"","",58036,Singapore,SG,2020-11-04T00:00:00Z,28,95b19988-c694-4871-ae21-e57b2f617153,1.35,103.82,"",57938
66,"","",58043,Singapore,SG,2020-11-05T00:00:00Z,28,97d2f213-1c94-4ee2-bdf6-8a0644cfe9fb,1.35,103.82,"",57949
60,"","",58047,Singapore,SG,2020-11-06T00:00:00Z,28,1103b733-5687-4eb3-af0d-1261a27a7c50,1.35,103.82,"",57959
58,"","",58054,Singapore,SG,2020-11-07T00:00:00Z,28,6ab5a236-260a-4394-a448-f4dd06028dc3,1.35,103.82,"",57968
53,"","",58056,Singapore,SG,2020-11-08T00:00:00Z,28,c5e22644-7d35-498d-9204-64301a909c50,1.35,103.82,"",57975
55,"","",58064,Singapore,SG,2020-11-09T00:00:00Z,28,ab806b50-1f0f-4bc7-92cc-f0a65a009426,1.35,103.82,"",57981
60,"","",58073,Singapore,SG,2020-11-10T00:00:00Z,28,05fc836f-df18-44a5-bd2e-f08bcbbf4b30,1.35,103.82,"",57985
73,"","",58091,Singapore,SG,2020-11-11T00:00:00Z,28,7971fed5-7471-4425-8d2b-8b702c495452,1.35,103.82,"",57990
72,"","",58102,Singapore,SG,2020-11-12T00:00:00Z,28,ea41237b-baed-45b2-8ef1-92dae08bac6b,1.35,103.82,"",58002
78,"","",58114,Singapore,SG,2020-11-13T00:00:00Z,28,c4711dea-a92a-43ad-8aa6-3faf5482e49d,1.35,103.82,"",58008
69,"","",58116,Singapore,SG,2020-11-14T00:00:00Z,28,e6623a26-13b6-4560-9644-da81519ed420,1.35,103.82,"",58019
62,"","",58119,Singapore,SG,2020-11-15T00:00:00Z,28,33121c30-0963-4d03-93b5-d6d7212ee320,1.35,103.82,"",58029
63,"","",58124,Singapore,SG,2020-11-16T00:00:00Z,28,c6a3ec2d-aac2-4715-bb2d-f0d0bc2ad3ba,1.35,103.82,"",58033
63,"","",58130,Singapore,SG,2020-11-17T00:00:00Z,28,f6494879-e320-4adc-9f70-cb0a65f07475,1.35,103.82,"",58039
61,"","",58135,Singapore,SG,2020-11-18T00:00:00Z,28,257a775a-1814-4685-afca-f4241ce92738,1.35,103.82,"",58046
59,"","",58139,Singapore,SG,2020-11-19T00:00:00Z,28,f89750a9-35c2-4099-86c8-7925a7377bcd,1.35,103.82,"",58052
57,"","",58143,Singapore,SG,2020-11-20T00:00:00Z,28,d1444d24-36ba-4989-8048-2111b5c912e9,1.35,103.82,"",58058
56,"","",58148,Singapore,SG,2020-11-21T00:00:00Z,28,3ef6cd35-a5c4-419b-abe4-e836a963a43d,1.35,103.82,"",58064
65,"","",58160,Singapore,SG,2020-11-22T00:00:00Z,28,c8364fec-0361-47c2-996f-be21eabc58cf,1.35,103.82,"",58067
66,"","",58165,Singapore,SG,2020-11-23T00:00:00Z,28,d60e503d-5afa-4cf6-81bd-75205e59155b,1.35,103.82,"",58071
76,"","",58183,Singapore,SG,2020-11-24T00:00:00Z,28,34e4bd30-5c36-47dd-8d26-b8f4f6ce5f28,1.35,103.82,"",58079
71,"","",58190,Singapore,SG,2020-11-25T00:00:00Z,28,f314f47c-d6e9-422c-bc6c-e899abf54e3a,1.35,103.82,"",58091
63,"","",58195,Singapore,SG,2020-11-26T00:00:00Z,28,c47d52f4-d71a-41bb-beae-ff55c2b916ba,1.35,103.82,"",58104
60,"","",58199,Singapore,SG,2020-11-27T00:00:00Z,28,7092d6fe-8462-471f-bb8e-b7ee2b52b0a1,1.35,103.82,"",58111
57,"","",58205,Singapore,SG,2020-11-28T00:00:00Z,29,531220ac-1977-4ac7-b495-28d735a3addb,1.35,103.82,"",58119
60,"","",58213,Singapore,SG,2020-11-29T00:00:00Z,29,4669505c-404e-4391-8428-2098920c16b0,1.35,103.82,"",58124
55,"","",58218,Singapore,SG,2020-11-30T00:00:00Z,29,31b59041-ea5c-4bae-ae15-e4ed7d623dbd,1.35,103.82,"",58134
60,"","",58228,Singapore,SG,2020-12-01T00:00:00Z,29,61f4b5b1-b550-417b-8ab5-a251de2f8d92,1.35,103.82,"",58139
57,"","",58230,Singapore,SG,2020-12-02T00:00:00Z,29,41877cd6-c227-4610-8d0a-face7036f1c9,1.35,103.82,"",58144
65,"","",58239,Singapore,SG,2020-12-03T00:00:00Z,29,5c81ee52-d6d3-43da-bb9c-067869f8ba4e,1.35,103.82,"",58145
61,"","",58242,Singapore,SG,2020-12-04T00:00:00Z,29,f3f9c65d-7598-4f5d-9adb-0c5f994c2f24,1.35,103.82,"",58152
68,"","",58255,Singapore,SG,2020-12-05T00:00:00Z,29,02c9cbc3-72ff-4093-97ee-31345e11a9bf,1.35,103.82,"",58158
71,"","",58260,Singapore,SG,2020-12-06T00:00:00Z,29,1c875ddb-6d51-4698-a55a-b8ee932f59c7,1.35,103.82,"",58160
76,"","",58273,Singapore,SG,2020-12-07T00:00:00Z,29,dd8f2e22-c491-4bd2-9fb5-1994df5c6bb8,1.35,103.82,"",58168
80,"","",58285,Singapore,SG,2020-12-08T00:00:00Z,29,5085580c-f405-4e02-bb20-6a6698eb0ff4,1.35,103.82,"",58176
80,"","",58291,Singapore,SG,2020-12-09T00:00:00Z,29,57b03f35-f6c2-44c0-a430-82fb27b9a348,1.35,103.82,"",58182
80,"","",58297,Singapore,SG,2020-12-10T00:00:00Z,29,f52c8448-42c3-4338-8a19-84cd3bb8a351,1.35,103.82,"",58188
84,"","",58305,Singapore,SG,2020-12-11T00:00:00Z,29,6c0b7f0d-407a-4499-857b-06d0ee617cce,1.35,103.82,"",58192
87,"","",58313,Singapore,SG,2020-12-12T00:00:00Z,29,ffb5adfc-4719-4daa-bb57-079fb9e02bf6,1.35,103.82,"",58197
83,"","",58320,Singapore,SG,2020-12-13T00:00:00Z,29,141c620b-4081-435e-83c5-fb409e4e95df,1.35,103.82,"",58208
86,"","",58325,Singapore,SG,2020-12-14T00:00:00Z,29,66da887d-2eb7-48c3-bde2-8213a7159ae4,1.35,103.82,"",58210
79,"","",58341,Singapore,SG,2020-12-15T00:00:00Z,29,78d03140-2cdd-4983-b851-517c1a129832,1.35,103.82,"",58233
86,"","",58353,Singapore,SG,2020-12-16T00:00:00Z,29,cb0b472e-46e1-48f4-8e9c-de3468eb17fc,1.35,103.82,"",58238
96,"","",58377,Singapore,SG,2020-12-17T00:00:00Z,29,58cd10d9-e5e1-468a-bf3a-e96689c36c98,1.35,103.82,"",58252
92,"","",58386,Singapore,SG,2020-12-18T00:00:00Z,29,0e94d0ea-dc62-4054-acb3-8beef8fe74dc,1.35,103.82,"",58265
100,"","",58403,Singapore,SG,2020-12-19T00:00:00Z,29,33ae1996-fc01-45eb-8c69-6d7ad9c5f5e1,1.35,103.82,"",58274
114,"","",58422,Singapore,SG,2020-12-20T00:00:00Z,29,69a0a93b-afe7-4a34-8772-18eb1fd3c51e,1.35,103.82,"",58279
116,"","",58432,Singapore,SG,2020-12-21T00:00:00Z,29,b2276b34-82d3-474c-8df3-e7eb153167bb,1.35,103.82,"",58287
128,"","",58461,Singapore,SG,2020-12-22T00:00:00Z,29,4889011e-cb68-4533-bf7f-e9f4c2188e3c,1.35,103.82,"",58304
131,"","",58482,Singapore,SG,2020-12-23T00:00:00Z,29,3eb4d9e6-b1eb-43b0-b0ad-6a977b2740a4,1.35,103.82,"",58322
134,"","",58495,Singapore,SG,2020-12-24T00:00:00Z,29,72ade225-1089-4410-9608-0aa1ee7b51db,1.35,103.82,"",58332
128,"","",58509,Singapore,SG,2020-12-25T00:00:00Z,29,65443076-6743-4437-932c-70ab3c373937,1.35,103.82,"",58352
128,"","",58519,Singapore,SG,2020-12-26T00:00:00Z,29,fa345e7a-19b4-4afe-80c9-5c7b9d12de6a,1.35,103.82,"",58362
125,"","",58524,Singapore,SG,2020-12-27T00:00:00Z,29,817676ea-a519-4143-8d85-5e0d94fe4e59,1.35,103.82,"",58370
114,"","",58529,Singapore,SG,2020-12-28T00:00:00Z,29,6da63e34-c336-490b-8af4-a62ac665d863,1.35,103.82,"",58386
113,"","",58542,Singapore,SG,2020-12-29T00:00:00Z,29,41eb2e20-fd0d-4dae-a8b5-e15be2d14e4c,1.35,103.82,"",58400
129,"","",58569,Singapore,SG,2020-12-30T00:00:00Z,29,7a6d2660-c316-44bc-b602-50abc1f43f14,1.35,103.82,"",58411
121,"","",58599,Singapore,SG,2020-12-31T00:00:00Z,29,f1448445-8e13-4021-b1ad-b85dd8b656c5,1.35,103.82,"",58449
151,"","",58629,Singapore,SG,2021-01-01T00:00:00Z,29,9d4af9a0-9a27-49d8-93a4-1c9807c3c18c,1.35,103.82,"",58449
157,"","",58662,Singapore,SG,2021-01-02T00:00:00Z,29,a09e52e3-2446-43f8-b1e3-56ebb160ce22,1.35,103.82,"",58476
181,"","",58697,Singapore,SG,2021-01-03T00:00:00Z,29,e9548616-83e3-4aa9-97da-be4fd1b8d41a,1.35,103.82,"",58487
195,"","",58721,Singapore,SG,2021-01-04T00:00:00Z,29,1cdae1ee-2498-45da-bc56-0ba759edd86c,1.35,103.82,"",58497
203,"","",58749,Singapore,SG,2021-01-05T00:00:00Z,29,82257913-c68f-420e-a9ea-7b8d3a2f7f34,1.35,103.82,"",58517
210,"","",58780,Singapore,SG,2021-01-06T00:00:00Z,29,2f2bb1d9-2a86-4b1f-a6ca-ee34f13ab8d2,1.35,103.82,"",58541
222,"","",58813,Singapore,SG,2021-01-07T00:00:00Z,29,382213a8-6bc4-4d34-8a49-db4d33b7d066,1.35,103.82,"",58562
227,"","",58836,Singapore,SG,2021-01-08T00:00:00Z,29,b3c05921-1b98-41b3-8b1d-0d211a9343a8,1.35,103.82,"",58580
225,"","",58865,Singapore,SG,2021-01-09T00:00:00Z,29,519f813c-3335-4f15-be6a-f06435750836,1.35,103.82,"",58611
242,"","",58907,Singapore,SG,2021-01-10T00:00:00Z,29,844002ef-d427-430f-9421-146536513392,1.35,103.82,"",58636
232,"","",58929,Singapore,SG,2021-01-11T00:00:00Z,29,dd7c28e5-7c7f-40c3-adc3-efd45803ef28,1.35,103.82,"",58668
223,"","",58946,Singapore,SG,2021-01-12T00:00:00Z,29,f30560ee-4c66-4cf9-8fc5-aab1c4fff637,1.35,103.82,"",58694
233,"","",58984,Singapore,SG,2021-01-13T00:00:00Z,29,8cf90503-f777-4ad0-8cad-c50a2caa6706,1.35,103.82,"",58722
243,"","",59029,Singapore,SG,2021-01-14T00:00:00Z,29,2498b980-ff38-48f9-a08b-2ad915f5b396,1.35,103.82,"",58757
259,"","",59059,Singapore,SG,2021-01-15T00:00:00Z,29,08b68ebc-d9e4-497c-98ae-dbc1d79136fc,1.35,103.82,"",58771
270,"","",59083,Singapore,SG,2021-01-16T00:00:00Z,29,145e54a0-68a9-4c30-89a2-75accccd0c3a,1.35,103.82,"",58784
238,"","",59113,Singapore,SG,2021-01-17T00:00:00Z,29,5ea33b5f-07f4-4985-b169-38421518d6a8,1.35,103.82,"",58846
230,"","",59127,Singapore,SG,2021-01-18T00:00:00Z,29,ed17d6af-d273-469f-b164-0e142c51a45e,1.35,103.82,"",58868
234,"","",59157,Singapore,SG,2021-01-19T00:00:00Z,29,b24abb42-63c3-41f5-ad72-1f8b04ef2c13,1.35,103.82,"",58894
242,"","",59197,Singapore,SG,2021-01-20T00:00:00Z,29,243685d3-2fb8-4e42-931b-be6c392d237b,1.35,103.82,"",58926
247,"","",59235,Singapore,SG,2021-01-21T00:00:00Z,29,5bf61183-cffd-4e89-b449-47cd92eb364b,1.35,103.82,"",58959
238,"","",59250,Singapore,SG,2021-01-22T00:00:00Z,29,b87b6466-2f39-45b7-bece-05a77571a067,1.35,103.82,"",58983
216,"","",59260,Singapore,SG,2021-01-23T00:00:00Z,29,a12108f6-9cb5-4897-968a-4338b252cc98,1.35,103.82,"",59015
238,"","",59308,Singapore,SG,2021-01-24T00:00:00Z,29,31e71ee8-5483-4acc-98a6-401e97f439f2,1.35,103.82,"",59041
257,"","",59352,Singapore,SG,2021-01-25T00:00:00Z,29,3412820c-176d-48e2-beae-13611d08da8e,1.35,103.82,"",59066
251,"","",59366,Singapore,SG,2021-01-26T00:00:00Z,29,17272078-bb67-4755-8cc6-cef9dcdfe9b8,1.35,103.82,"",59086
258,"","",59391,Singapore,SG,2021-01-27T00:00:00Z,29,53ea972b-c3de-4eb3-bd84-566898cccddb,1.35,103.82,"",59104
248,"","",59425,Singapore,SG,2021-01-28T00:00:00Z,29,4f3d0d96-b6ee-4927-b64a-931ca99db66d,1.35,103.82,"",59148
239,"","",59449,Singapore,SG,2021-01-29T00:00:00Z,29,7f56a1ae-42aa-419f-96b5-27677f72e1b0,1.35,103.82,"",59181
282,"","",59507,Singapore,SG,2021-01-30T00:00:00Z,29,1566677a-e8e3-42ef-9d59-285c657684fc,1.35,103.82,"",59196
279,"","",59536,Singapore,SG,2021-01-31T00:00:00Z,29,5e8ab3ea-0a34-4705-befa-8aa2b130b016,1.35,103.82,"",59228
265,"","",59565,Singapore,SG,2021-02-01T00:00:00Z,29,0b7f348e-149e-46fc-a261-9bad269b8dc0,1.35,103.82,"",59271
254,"","",59584,Singapore,SG,2021-02-02T00:00:00Z,29,850ac113-f2db-4031-9dc7-aa6046aeebd0,1.35,103.82,"",59301
253,"","",59602,Singapore,SG,2021-02-03T00:00:00Z,29,bd126ec1-6c80-490f-b762-f5acaf9d83e3,1.35,103.82,"",59320
247,"","",59624,Singapore,SG,2021-02-04T00:00:00Z,29,263efc8b-e62b-4207-bba1-c9634af2a447,1.35,103.82,"",59348
247,"","",59649,Singapore,SG,2021-02-05T00:00:00Z,29,f1180ff2-c86d-4fb1-b27e-8137ae260d7d,1.35,103.82,"",59373
